"Action","Category","Description","ExposedMetadataProperty","ExtendedProperty","Id","Impact","ImpactedField","ImpactedValue","Label","LastUpdated","LearnMoreLink","Metadata","Name","PotentialBenefit","RecommendationTypeId","Remediation","ResourceGroupName","ResourceMetadataAction","ResourceMetadataPlural","ResourceMetadataResourceId","ResourceMetadataSingular","ResourceMetadataSource","Risk","ShortDescriptionProblem","ShortDescriptionSolution","SuppressionId","Type"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/5da6b8ca-e3d0-b898-5500-568fd1029f0d","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 07:51:14",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","5da6b8ca-e3d0-b898-5500-568fd1029f0d",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/da3ab520-f9f2-183e-8ad6-aa3f8123e6a9","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 07:51:14",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","da3ab520-f9f2-183e-8ad6-aa3f8123e6a9",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/7d5f7765-ae00-d3a8-7d15-9be8a28ee816","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:20:42",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","7d5f7765-ae00-d3a8-7d15-9be8a28ee816",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/b9e2fabf-9689-0b15-db74-1b42ad855233","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:20:42",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","b9e2fabf-9689-0b15-db74-1b42ad855233",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/cd41e0c4-5ca3-60d7-b6ba-c774abb0f126","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:22:32",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","cd41e0c4-5ca3-60d7-b6ba-c774abb0f126",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/d2e3b89b-9e3d-c7ae-a43a-03eeb3eeb829","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:22:32",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","d2e3b89b-9e3d-c7ae-a43a-03eeb3eeb829",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/1d2ae96c-943d-de01-3cca-827a25a5fe45","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 07:15:58",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","1d2ae96c-943d-de01-3cca-827a25a5fe45",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/8b684a37-d8e7-f4db-f420-2b699b732675","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 07:15:58",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","8b684a37-d8e7-f4db-f420-2b699b732675",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/29a60a4c-bfc6-02c7-a754-b06590ee2598","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 07:43:02",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","29a60a4c-bfc6-02c7-a754-b06590ee2598",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/bfc8e919-1793-f8cf-8410-5cf0cded8c06","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 07:43:02",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","bfc8e919-1793-f8cf-8410-5cf0cded8c06",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/4cfbc1f8-df16-a309-abd0-99ad6aca0c65","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:40:02",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","4cfbc1f8-df16-a309-abd0-99ad6aca0c65",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/d401c093-5509-df78-e834-823e7e5aedd9","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:40:02",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","d401c093-5509-df78-e834-823e7e5aedd9",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/db8bfc45-b25b-d04e-c4b8-47cf7c2bf113","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:48:21",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","db8bfc45-b25b-d04e-c4b8-47cf7c2bf113",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/5ded3479-4f19-f30a-c011-d629c1ef6d3f","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:48:21",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","5ded3479-4f19-f30a-c011-d629c1ef6d3f",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
