"Action","Category","Description","ExposedMetadataProperty","ExtendedProperty","Id","Impact","ImpactedField","ImpactedValue","Label","LastUpdated","LearnMoreLink","Metadata","Name","PotentialBenefit","RecommendationTypeId","Remediation","ResourceGroupName","ResourceMetadataAction","ResourceMetadataPlural","ResourceMetadataResourceId","ResourceMetadataSingular","ResourceMetadataSource","Risk","ShortDescriptionProblem","ShortDescriptionSolution","SuppressionId","Type"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/eb2f1f71-63f1-211c-5617-1c9a733540e5","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:27:10",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","eb2f1f71-63f1-211c-5617-1c9a733540e5",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/35d0ef44-34af-a9a9-1e38-94b55dd736e0","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:53:21",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","35d0ef44-34af-a9a9-1e38-94b55dd736e0",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/9d6f1a87-647a-b1d8-5fe0-282b5a87df6a","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:53:21",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","9d6f1a87-647a-b1d8-5fe0-282b5a87df6a",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/e5c42981-6f82-01a7-741b-7e59bb529175","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:51:01",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","e5c42981-6f82-01a7-741b-7e59bb529175",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/b61fc079-bf78-2ca7-08fb-c21203a8f3bb","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:51:01",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","b61fc079-bf78-2ca7-08fb-c21203a8f3bb",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/b12cd878-59e0-d082-0030-80d155e57c9e","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:27:10",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","b12cd878-59e0-d082-0030-80d155e57c9e",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/1a46a5bd-4cad-4679-45d3-cfbb48430b7a","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:28:50",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","1a46a5bd-4cad-4679-45d3-cfbb48430b7a",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/46df1fc0-5082-3c91-2838-daf408cb6311","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:28:50",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","46df1fc0-5082-3c91-2838-daf408cb6311",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/e81848b6-1413-fc15-9ad0-101674ee132e","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:55:41",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","e81848b6-1413-fc15-9ad0-101674ee132e",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/bc43ad60-b47b-65ad-0ee8-df5d607f2153","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:55:41",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","bc43ad60-b47b-65ad-0ee8-df5d607f2153",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/915be63e-2563-424c-2d65-dee0e0406478","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:01:51",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","915be63e-2563-424c-2d65-dee0e0406478",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/263cdb8d-e9f5-3f3c-111e-1a68a3ad43be","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:01:51",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","263cdb8d-e9f5-3f3c-111e-1a68a3ad43be",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/e7e7a7cb-b4af-08bf-e5df-007c2a4a083e","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:00:50",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","e7e7a7cb-b4af-08bf-e5df-007c2a4a083e",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/8ec60446-ca76-abfd-67f4-cf1aafaafa83","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:56:30",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","8ec60446-ca76-abfd-67f4-cf1aafaafa83",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/27a47b5d-838a-30b2-121f-e5d0fc5147d9","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:56:30",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","27a47b5d-838a-30b2-121f-e5d0fc5147d9",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/21033f74-e0dc-0e65-2373-2bdf38a08962","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:19:21",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","21033f74-e0dc-0e65-2373-2bdf38a08962",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/85669b6e-7ea4-7c0f-f5f8-0685185da998","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:19:21",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","85669b6e-7ea4-7c0f-f5f8-0685185da998",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/d268c017-2b1d-010b-757d-58e99fd49f06","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:49:11",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","d268c017-2b1d-010b-757d-58e99fd49f06",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/6511daa0-47f9-12ad-3c78-f7dec722752f","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:49:11",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","6511daa0-47f9-12ad-3c78-f7dec722752f",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/f069935b-7031-1ca1-cef5-bbb91d04e8af","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:51:44",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","f069935b-7031-1ca1-cef5-bbb91d04e8af",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/f1c48d1a-6bde-3ef5-b0c2-044c7816bb8b","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 07:51:44",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","f1c48d1a-6bde-3ef5-b0c2-044c7816bb8b",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/45453e68-a8af-3595-64d3-225118c6306b","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:01:01",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","45453e68-a8af-3595-64d3-225118c6306b",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d/providers/Microsoft.Advisor/recommendations/1ea85c97-f7da-26ae-0f3c-1bd02dc85a8e","High","Microsoft.Subscriptions/subscriptions","d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,"09/10/2023 08:01:01",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","1ea85c97-f7da-26ae-0f3c-1bd02dc85a8e",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/d7b0580d-d7ac-4b1a-b1b1-fd7e301ddc7d",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
